
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,198,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0
1,198,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0
2,198,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0
3,198,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0
4,198,2,2,0,2,0,0,0,0,2,1,0,0,0,0,0
5,198,2,2,0,2,0,0,0,0,2,2,0,0,0,0,0
6,198,2,2,0,2,0,0,0,0,2,2,0,0,0,0,0
7,197,3,3,0,3,1,0,1,1,2,2,0,0,0,0,0
8,197,3,3,0,3,0,0,0,1,2,2,0,0,0,0,0
9,197,3,3,0,3,0,0,0,1,2,2,0,0,0,0,0
10,197,3,3,0,3,0,0,0,1,2,2,0,0,0,0,0
11,197,3,3,0,3,0,0,0,0,3,2,0,0,0,0,0
12,197,2,3,0,3,0,0,0,0,2,1,0,1,0,1,0
13,197,1,3,0,3,0,0,0,0,1,1,0,2,0,2,0
14,196,2,4,0,4,1,0,1,1,1,1,0,2,0,2,0
15,196,2,4,0,4,0,0,0,1,1,1,0,2,0,2,0
16,196,2,4,0,4,0,0,0,1,1,1,0,2,0,2,0
17,196,2,4,0,4,0,0,0,1,1,1,0,2,0,2,0
18,196,2,4,0,4,0,0,0,0,2,1,0,2,0,2,0
19,195,3,5,0,5,1,0,1,1,2,1,0,2,0,2,0
20,195,3,5,0,5,0,0,0,1,2,2,0,2,0,2,0
21,194,3,6,1,5,1,1,0,1,2,1,0,3,0,3,0
22,194,3,6,1,5,0,0,0,1,2,1,0,3,0,3,0
23,194,3,6,1,5,0,0,0,1,2,1,1,3,0,3,0
24,194,3,6,1,5,0,0,0,1,2,1,1,3,0,3,0
25,194,3,6,1,5,0,0,0,0,3,1,1,3,0,3,0
26,193,4,7,2,5,1,1,0,1,3,1,1,3,0,3,0
27,193,4,7,2,5,0,0,0,1,3,1,2,3,0,3,0
28,192,3,7,2,5,0,0,0,1,2,0,2,4,0,4,1
